image_path,arm_type,angle,label
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_250.jpg,left,92.77647739970087,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_251.jpg,left,92.44854026530663,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_252.jpg,left,94.45116537041173,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_253.jpg,left,96.94821645133618,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_254.jpg,left,93.06079521863035,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_255.jpg,left,99.99591176512024,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_256.jpg,left,108.45977966341104,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_257.jpg,left,118.6088904020971,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_258.jpg,left,121.23670232970102,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_259.jpg,left,122.6407690556762,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_260.jpg,left,120.38714684374554,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_261.jpg,left,120.66967799512514,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_262.jpg,left,121.37496113250444,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_263.jpg,left,124.9753415005674,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_264.jpg,left,86.48188740506676,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_265.jpg,left,92.47110936346884,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_266.jpg,left,108.3875312724548,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_267.jpg,left,111.21226821760561,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_268.jpg,left,104.97671185802105,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_269.jpg,left,105.75666355821076,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_270.jpg,left,110.67938229668073,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_271.jpg,left,111.76275096976485,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_272.jpg,left,119.61720708274879,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_273.jpg,left,125.97865064451975,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_274.jpg,left,135.45586258363417,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_275.jpg,left,140.55944155221215,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_276.jpg,left,133.9229415160893,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_277.jpg,left,140.3151236480156,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_278.jpg,left,140.2618132117246,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_279.jpg,left,143.27805207750927,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_280.jpg,left,144.66520018309518,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_281.jpg,left,142.36629503864802,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_282.jpg,left,140.16298791764206,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_283.jpg,left,137.7318160216854,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_284.jpg,left,141.52440290686138,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_285.jpg,left,143.29346433881008,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_286.jpg,left,149.0702088326197,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_287.jpg,left,151.14230120923628,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_288.jpg,left,149.87951894038287,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_289.jpg,left,148.97228022666053,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_290.jpg,left,146.96834965972596,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_291.jpg,left,142.65406626091197,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_292.jpg,left,123.13563981204243,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_293.jpg,left,129.70539040454034,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_294.jpg,left,125.64101870245815,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_295.jpg,left,129.56905466534303,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_296.jpg,left,133.4467929577511,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_297.jpg,left,133.78474308205332,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_298.jpg,left,134.54207938769196,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_299.jpg,left,138.00675647008387,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_300.jpg,left,131.93806409021846,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_301.jpg,left,130.8563028674612,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_302.jpg,left,132.08859828117784,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_303.jpg,left,128.31990003672917,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_304.jpg,left,132.83744040430474,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_305.jpg,left,136.2437785796323,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_306.jpg,left,134.08490037650333,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_307.jpg,left,133.5871677588577,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_308.jpg,left,130.43467026023762,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_309.jpg,left,129.10720783938075,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_310.jpg,left,129.60284312133524,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_311.jpg,left,131.00171304166236,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_312.jpg,left,133.24339370500888,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_313.jpg,left,132.43756521212265,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_314.jpg,left,134.1972329363529,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_315.jpg,left,132.81360638533792,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_316.jpg,left,128.61535573819575,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_317.jpg,left,133.92052999365646,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_318.jpg,left,135.75104260707366,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_319.jpg,left,136.32234579333743,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_320.jpg,left,138.68388716596843,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_321.jpg,left,143.63708567402662,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_322.jpg,left,144.2672307051218,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_323.jpg,left,145.61184862781636,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_324.jpg,left,146.18947523715516,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_325.jpg,left,133.2293252302594,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_326.jpg,left,127.97342788217236,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_327.jpg,left,127.09994971178173,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_328.jpg,left,127.27764069417123,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_329.jpg,left,128.16154317102124,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_330.jpg,left,128.8054831432511,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_331.jpg,left,129.48063200220156,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_332.jpg,left,128.96126197352942,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_333.jpg,left,129.40833585747419,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_334.jpg,left,130.38409506983564,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_335.jpg,left,130.84611772008344,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_336.jpg,left,130.1379467706876,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_337.jpg,left,128.99585882907184,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_338.jpg,left,125.59062956980584,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_339.jpg,left,125.10625425323353,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_340.jpg,left,124.98696563595311,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_341.jpg,left,126.30682641394463,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_342.jpg,left,125.78960969811052,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_343.jpg,left,126.07957860418901,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_344.jpg,left,126.54059830088836,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_345.jpg,left,127.42954024351344,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_346.jpg,left,128.06328292606273,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_347.jpg,left,128.1766223595645,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_348.jpg,left,128.78945268563385,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_349.jpg,left,129.54977449285437,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_350.jpg,left,130.05466531604347,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_351.jpg,left,132.17162238873806,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_352.jpg,left,133.53693444241486,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_353.jpg,left,134.7486181362971,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_354.jpg,left,135.73710874149802,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_355.jpg,left,135.96674254903303,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_356.jpg,left,136.09280574410883,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_357.jpg,left,135.86628598041776,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_358.jpg,left,135.54337523543933,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_359.jpg,left,135.32737866782415,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_360.jpg,left,135.3174476460252,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_361.jpg,left,135.9686440017518,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_362.jpg,left,136.09909333116505,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_363.jpg,left,136.73912620725432,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_364.jpg,left,137.12204667394178,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_365.jpg,left,103.96274150252171,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_366.jpg,left,96.52148580174693,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_367.jpg,left,93.10608553850153,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_368.jpg,left,87.6924971223178,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_369.jpg,left,83.26081869359062,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_370.jpg,left,81.6201333502598,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_371.jpg,left,79.57727685107616,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_372.jpg,left,76.87645262160767,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_373.jpg,left,76.76672980646538,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_374.jpg,left,75.94561768651809,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_375.jpg,left,75.45838883361924,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_376.jpg,left,75.68641097538546,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_377.jpg,left,76.54584788498013,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_378.jpg,left,77.38313328877535,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_379.jpg,left,77.58551359162722,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_380.jpg,left,77.703462276121,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_381.jpg,left,77.8928225300053,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_382.jpg,left,78.0235086221093,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_383.jpg,left,77.79155291195454,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_384.jpg,left,77.89595408153542,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_385.jpg,left,86.0067729601272,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_386.jpg,left,95.68146604718906,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_387.jpg,left,101.66935630687173,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_388.jpg,left,103.73382149339561,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_389.jpg,left,100.64526127867784,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_390.jpg,left,99.92183962482989,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_391.jpg,left,99.46889151118269,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_392.jpg,left,98.4452011760435,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_393.jpg,left,97.59636240039276,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_394.jpg,left,97.6115966973372,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_395.jpg,left,95.95076314010164,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_396.jpg,left,99.23009345045833,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_397.jpg,left,104.06092616247084,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_398.jpg,left,107.57548008688502,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_399.jpg,left,107.82331502270219,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_400.jpg,left,102.05187541925687,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_401.jpg,left,97.35605763614296,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_402.jpg,left,95.88239456355322,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_403.jpg,left,110.69065838123745,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_404.jpg,left,119.22653671930422,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_405.jpg,left,96.79747139837838,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_406.jpg,left,84.32877708218967,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_407.jpg,left,80.09611526030989,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_408.jpg,left,78.87621777445457,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_409.jpg,left,78.72908203940875,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_410.jpg,left,79.25254420191419,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_411.jpg,left,79.27482431028585,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_412.jpg,left,93.11771853443096,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_413.jpg,left,96.05269810819438,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_414.jpg,left,96.52152357395983,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_415.jpg,left,98.03648116970716,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_416.jpg,left,98.52968692374056,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_417.jpg,left,100.03708784954618,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_418.jpg,left,100.80649395103954,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_419.jpg,left,101.71575104078453,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_420.jpg,left,102.18861840050286,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_421.jpg,left,101.93743140437235,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_422.jpg,left,105.31349118608183,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_423.jpg,left,109.04803095721063,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_424.jpg,left,109.58533135255533,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_425.jpg,left,107.9998422388586,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_426.jpg,left,106.27534847655197,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_427.jpg,left,106.22817990477417,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_428.jpg,left,106.30033241020155,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_429.jpg,left,106.22496346278382,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_430.jpg,left,106.85496295063636,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_431.jpg,left,107.14107715385147,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_432.jpg,left,94.3946238548067,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_433.jpg,left,87.69720962988434,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_434.jpg,left,83.97182764185229,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_435.jpg,left,78.5800081302793,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_436.jpg,left,74.07885524154277,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_437.jpg,left,74.56724058860104,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_438.jpg,left,72.87081129297297,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_439.jpg,left,72.9651907437507,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_440.jpg,left,73.11529106899137,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_441.jpg,left,74.31325716013583,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_442.jpg,left,118.66002218809396,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_443.jpg,left,123.72616897694384,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_444.jpg,left,124.23072382278933,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_445.jpg,left,124.13941164208039,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_446.jpg,left,123.58138260743527,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\left_illegal_447.jpg,left,123.43946628469794,illegal
