image_path,arm_type,label
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_176.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_177.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_178.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_179.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_180.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_181.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_182.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_183.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_184.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_185.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_186.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_187.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_188.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_189.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_190.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_191.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_192.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_193.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_194.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_195.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_196.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_197.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_198.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_199.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_200.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_201.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_202.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_203.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_204.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_205.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_206.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_207.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_208.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_209.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_210.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_211.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_212.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_213.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_214.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_215.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_216.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_217.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_218.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_219.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_220.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_221.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_222.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_223.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_224.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_225.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_226.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_227.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_228.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_229.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_230.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_231.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_232.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_233.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_234.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_235.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_236.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_237.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_238.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_239.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_240.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_241.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_242.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_243.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_244.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_245.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_246.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_247.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_248.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_249.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_250.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_251.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_252.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_253.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_254.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_255.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_256.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_257.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_258.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_259.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_260.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_261.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_262.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_263.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_264.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_265.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_266.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_267.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_268.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_269.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_270.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_271.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_272.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_273.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_274.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_275.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_276.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_277.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_278.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_279.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_280.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_281.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_282.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_283.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_284.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_285.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_286.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_287.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_288.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_289.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_290.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_291.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_292.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_293.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_294.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_295.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_296.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_297.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_298.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_299.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_300.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_301.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_302.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_303.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_304.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_305.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_306.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_307.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_308.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_309.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_310.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_311.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_312.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_313.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_314.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_315.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_316.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_317.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_318.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_319.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_320.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_321.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_322.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_323.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_324.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_325.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_326.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_327.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_328.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_329.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_330.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_331.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_332.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_333.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_334.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_335.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_336.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_337.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_338.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_339.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_340.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_341.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_342.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_343.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_344.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_345.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_346.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_347.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_348.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_349.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_350.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_351.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_352.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_353.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_354.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_355.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_356.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_357.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_358.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_359.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_360.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_361.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_362.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_363.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_364.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_365.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_366.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_367.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_368.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_369.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_370.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_371.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_372.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_373.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_374.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_375.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_376.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_377.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_378.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_379.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_380.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_381.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_382.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_383.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_384.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_385.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_386.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_387.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_388.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_389.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_390.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_391.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_392.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_393.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_394.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_395.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_396.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_397.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_398.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_399.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_400.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_401.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_402.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_403.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_404.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_405.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_406.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_407.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_408.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_409.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_410.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_411.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_412.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_413.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_414.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_415.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_416.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_417.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_418.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_419.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_420.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_421.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_422.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_423.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_424.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_425.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_426.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_427.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_428.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_429.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_430.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_431.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_432.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_433.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_434.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_435.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_436.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_437.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_438.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_439.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_440.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_441.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_442.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_443.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_444.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_445.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_446.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_447.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_448.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_449.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_450.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_451.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_452.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_453.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_454.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_455.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_456.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_457.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_458.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_459.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_460.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_461.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_462.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_463.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_464.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_465.jpg,right,illegal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_illegal_466.jpg,right,illegal
